cement_opc,scm_flyash,scm_ggbs,silica_sand,locally_avail_sand,w_b,hrwr_b,perc_of_fibre,aspect_ratio,tensile_strength,density,youngs_modulus,elongation,compressive_stregth
484.23,96.846,0.0,837.39,753.25,185.45,12.783672000000001,0,0,-1.0,2357.1659999999997,-1.0,0,44.88
473.93,94.786,0.0,835.72,751.74,185.45,12.720312000000002,0,0,-1.0,2341.626,-1.0,0,53.33
463.63,92.726,0.0,834.04,750.23,185.45,12.647711999999999,0,0,-1.0,2326.076,-1.0,0,53.69
453.32,90.664,0.0,832.37,748.23,185.45,12.566048000000004,0,0,-1.0,2310.0339999999997,-1.0,0,54.56
443.02,88.604,0.0,830.69,747.22,185.45,12.475408000000002,0,0,-1.0,2294.984,-1.0,0,55.16
432.72,86.54400000000001,0.0,829.02,745.71,185.45,12.375748000000002,0,0,-1.0,2279.444,-1.0,0,54.84
430.14,129.042,0.0,830.23,746.81,185.45,12.302004000000002,0,0,-1.0,2321.6719999999996,-1.0,0,46.55
419.84,125.95199999999998,0.0,828.56,745.3,185.45,12.192224,0,0,-1.0,2305.102,-1.0,0,54.0
409.54,122.862,0.0,826.88,743.79,185.45,12.073204000000004,0,0,-1.0,2288.522,-1.0,0,54.44
399.23,119.769,0.0,825.21,742.29,185.45,11.944878000000003,0,0,-1.0,2271.9489999999996,-1.0,0,55.98
388.93,116.679,0.0,823.53,740.78,185.45,11.807818000000003,0,0,-1.0,2255.3689999999997,-1.0,0,56.43
378.63,113.589,0.0,821.85,739.27,185.45,11.661738,0,0,-1.0,2238.7889999999998,-1.0,0,56.06
401.81,160.72400000000002,0.0,810.89,729.41,185.45,12.375748000000002,0,0,-1.0,2288.2839999999997,-1.0,0,45.47
391.51,156.604,0.0,809.22,727.9,185.45,12.230768000000003,0,0,-1.0,2270.6839999999997,-1.0,0,54.19
381.2,152.48,0.0,807.54,726.4,185.45,12.076459999999999,0,0,-1.0,2253.0699999999997,-1.0,0,54.72
370.9,148.35999999999999,0.0,805.87,724.89,185.45,11.91322,0,0,-1.0,2235.47,-1.0,0,56.04
360.6,144.24,0.0,804.19,723.38,185.45,11.741180000000002,0,0,-1.0,2217.86,-1.0,0,56.77
350.3,140.12,0.0,802.51,721.87,185.45,11.559900000000003,0,0,-1.0,2200.25,-1.0,0,56.07
373.48,186.74,0.0,791.55,712.01,185.45,12.324840000000002,0,0,-1.0,2249.2299999999996,-1.0,0,44.45
363.17,181.585,0.0,789.88,710.51,185.45,12.14433,0,0,-1.0,2230.595,-1.0,0,55.04
352.87,176.435,0.0,788.2,709.0,185.45,11.955130000000004,0,0,-1.0,2211.955,-1.0,0,56.92
342.57,171.285,0.0,786.53,707.49,185.45,11.756910000000001,0,0,-1.0,2193.325,-1.0,0,58.35
332.27,166.135,0.0,784.85,705.99,185.45,11.54967,0,0,-1.0,2174.695,-1.0,0,58.72
321.96,160.98,0.0,783.17,704.48,185.45,11.33308,0,0,-1.0,2156.04,-1.0,0,58.54
345.14,207.08399999999997,0.0,772.21,694.62,185.45,12.148927999999998,0,0,-1.0,2204.504,-1.0,0,44.11
334.84,200.90399999999997,0.0,770.54,693.11,185.45,11.933768,0,0,-1.0,2184.8439999999996,-1.0,0,52.88
324.54,194.72400000000002,0.0,768.86,691.6,185.45,11.709368000000001,0,0,-1.0,2165.174,-1.0,0,54.78
314.24,188.544,0.0,767.19,690.1,185.45,11.475948,0,0,-1.0,2145.524,-1.0,0,56.06
303.93,182.358,0.0,765.51,688.59,185.45,11.233156000000001,0,0,-1.0,2125.8379999999997,-1.0,0,56.36
293.63,176.178,0.0,763.83,687.08,185.45,10.981696000000001,0,0,-1.0,2106.1679999999997,-1.0,0,55.95
316.81,221.767,0.0,752.87,677.22,185.45,11.848694,0,0,-1.0,2154.117,-1.0,0,45.54
306.51,214.557,0.0,751.2,675.71,185.45,11.598334000000003,0,0,-1.0,2133.427,-1.0,0,51.41
296.21,207.34699999999998,0.0,749.52,674.21,185.45,11.338954,0,0,-1.0,2112.737,-1.0,0,51.91
285.9,200.12999999999997,0.0,747.85,672.7,185.45,11.069959999999998,0,0,-1.0,2092.03,-1.0,0,52.42
275.6,192.92000000000002,0.0,746.17,671.19,185.45,10.79254,0,0,-1.0,2071.33,-1.0,0,52.89
265.3,185.71,0.0,744.49,669.68,185.45,10.50588,0,0,-1.0,2050.6299999999997,-1.0,0,52.67
288.48,230.78400000000002,0.0,733.53,659.82,185.45,11.423808000000001,0,0,-1.0,2098.064,-1.0,0,43.01
278.18,222.544,0.0,731.86,658.32,185.45,11.138248,0,0,-1.0,2076.354,-1.0,0,50.12
267.87,214.29600000000002,0.0,730.18,656.81,185.45,10.843272000000002,0,0,-1.0,2054.6059999999998,-1.0,0,50.3
257.57,206.056,0.0,728.51,655.3,185.45,10.539760000000001,0,0,-1.0,2032.886,-1.0,0,51.19
247.27,197.81600000000003,0.0,726.83,653.8,185.45,10.227052,0,0,-1.0,2011.1660000000002,-1.0,0,51.71
236.96,189.568,0.0,725.15,652.29,185.45,9.905016000000002,0,0,-1.0,1989.418,-1.0,0,51.31
231.81,231.81,0.0,694.85,625.03,185.45,10.19964,0,0,-1.0,1968.95,-1.0,0,39.77
221.51,221.51,0.0,693.18,623.52,185.45,9.843900000000001,0,0,-1.0,1945.1699999999998,-1.0,0,46.1
211.21,211.21,0.0,691.5,622.02,185.45,9.479140000000001,0,0,-1.0,1921.39,-1.0,0,46.72
200.9,200.9,0.0,689.83,620.51,185.45,9.104700000000001,0,0,-1.0,1897.5900000000001,-1.0,0,47.19
190.6,190.6,0.0,688.15,619.0,185.45,8.721900000000002,0,0,-1.0,1873.8,-1.0,0,47.74
180.3,180.3,0.0,686.47,617.5,185.45,8.329860000000002,0,0,-1.0,1850.0200000000002,-1.0,0,47.47
248.0,248.0,0.0,853.0,812.0,210.12,5.0,0,0,-1.0,2371.12,28.69,0,22.933
248.0,248.0,0.0,853.0,806.0,226.24,5.0,0,0,-1.0,2381.24,27.89,0,21.2755
248.0,124.0,124.0,853.0,812.0,210.12,5.0,0,0,-1.0,2371.12,31.71,0,30.939999999999998
248.0,124.0,124.0,853.0,806.0,226.24,5.0,0,0,-1.0,2381.24,30.83,0,28.254
124.0,186.0,186.0,853.0,812.0,210.12,5.0,0,0,-1.0,2371.12,31.27,0,29.545999999999996
124.0,186.0,186.0,853.0,806.0,226.24,5.0,0,0,-1.0,2381.24,30.25,0,26.6815
124.0,159.0,159.0,853.0,812.0,210.12,5.0,0,0,-1.0,2317.12,32.35,0,33.1075
124.0,159.0,159.0,853.0,806.0,226.24,5.0,0,0,-1.0,2327.24,31.8,0,31.212
310.0,133.0,0.0,711.0,1052.0,155.0,0.0,0,0,-1.0,2361.0,-1.0,0,48.45
354.0,0.0,133.0,699.0,1067.0,155.0,0.0,0,0,-1.0,2408.0,-1.0,0,57.8
354.0,0.0,0.0,708.0,1048.0,155.0,0.0,0,0,-1.0,2265.0,-1.0,0,53.55
311.0,66.0,66.0,706.0,1060.0,155.0,0.0,0,0,-1.0,2364.0,-1.0,0,49.72
311.0,66.0,0.0,700.0,1050.0,155.0,0.0,0,0,-1.0,2282.0,-1.0,0,51.85
311.0,44.0,44.0,704.0,1056.0,155.0,0.0,0,0,-1.0,2314.0,-1.0,0,51.85
444.6,49.4,0.0,647.0,1151.0,158.0,4.94,0,0,5.46,2450.0,-1.0,0,53.21
419.9,74.1,0.0,647.0,1151.0,158.0,4.94,0,0,5.62,2450.0,-1.0,0,54.4
395.2,98.8,0.0,647.0,1151.0,158.0,4.94,0,0,5.71,2450.0,-1.0,0,53.72
370.5,123.5,0.0,647.0,1151.0,158.0,4.94,0,0,5.57,2450.0,-1.0,0,51.17
479.2,0.0,0.0,647.0,1151.0,158.0,4.94,0,0,5.52,2435.2,-1.0,0,53.21
464.4,0.0,0.0,647.0,1151.0,158.0,4.94,0,0,5.76,2420.4,-1.0,0,54.99
449.5,0.0,0.0,647.0,1151.0,158.0,4.94,0,0,6.08,2405.5,-1.0,0,56.61
434.7,0.0,0.0,647.0,1151.0,158.0,4.94,0,0,6.35,2390.7,-1.0,0,58.05
405.1,74.1,0.0,647.0,1151.0,158.0,4.94,0,0,5.62,2435.2,-1.0,0,54.99
390.3,74.1,0.0,647.0,1151.0,158.0,4.94,0,0,5.79,2420.4,-1.0,0,57.29
375.4,74.1,0.0,647.0,1151.0,158.0,4.94,0,0,6.1,2405.5,-1.0,0,61.54
360.6,74.1,0.0,647.0,1151.0,158.0,4.94,0,0,6.36,2390.7,-1.0,0,64.43
273.125,47.5,142.5,954.0,735.7,190.0,1.1875,0,0,-1.0,2342.825,-1.0,0,44.5
225.625,47.5,190.0,952.0,734.2,190.0,1.1875,0,0,-1.0,2339.325,-1.0,0,40.4
178.125,47.5,237.5,950.1,732.7,190.0,1.1875,0,0,-1.0,2335.925,-1.0,0,35.3
249.375,71.25,142.5,949.3,732.0,190.0,1.1875,0,0,-1.0,2334.425,-1.0,0,42.0
201.875,71.25,190.0,947.3,730.5,190.0,1.1875,0,0,-1.0,2330.925,-1.0,0,35.3
154.375,71.25,237.5,947.1,730.4,190.0,1.1875,0,0,-1.0,2330.625,-1.0,0,34.8
225.625,95.0,142.5,944.3,728.2,190.0,1.1875,0,0,-1.0,2325.625,-1.0,0,39.6
178.125,95.0,190.0,942.4,726.7,190.0,1.1875,0,0,-1.0,2322.2250000000004,-1.0,0,34.5
130.625,95.0,237.5,940.4,725.2,190.0,1.1875,0,0,-1.0,2318.7250000000004,-1.0,0,33.8
261.25,47.5,142.5,951.4,733.7,190.0,1.425,0,0,-1.0,2326.3500000000004,-1.0,0,39.9
213.75,47.5,190.0,949.4,732.2,190.0,1.425,0,0,-1.0,2322.8500000000004,-1.0,0,39.5
166.25,47.5,237.5,946.8,730.1,190.0,1.425,0,0,-1.0,2318.15,-1.0,0,35.0
237.5,71.25,142.5,945.8,729.4,190.0,1.425,0,0,-1.0,2316.45,-1.0,0,39.5
190.0,71.25,190.0,943.8,727.8,190.0,1.425,0,0,-1.0,2312.85,-1.0,0,33.0
142.5,71.25,237.5,941.9,726.3,190.0,1.425,0,0,-1.0,2309.45,-1.0,0,32.7
213.75,95.0,142.5,941.2,725.8,190.0,1.425,0,0,-1.0,2308.25,-1.0,0,39.9
166.25,95.0,190.0,939.1,724.2,190.0,1.425,0,0,-1.0,2304.55,-1.0,0,35.3
118.75,95.0,237.5,937.1,722.7,190.0,1.425,0,0,-1.0,2301.05,-1.0,0,31.1
249.375,47.5,142.5,948.6,731.5,190.0,1.6625,0,0,-1.0,2309.475,-1.0,0,40.3
201.875,47.5,190.0,946.3,729.7,190.0,1.6625,0,0,-1.0,2305.375,-1.0,0,36.7
154.375,47.5,237.5,944.23,728.1,190.0,1.6625,0,0,-1.0,2301.705,-1.0,0,34.5
225.625,71.25,142.5,943.7,727.7,190.0,1.6625,0,0,-1.0,2300.775,-1.0,0,38.5
178.125,71.25,190.0,941.4,727.9,190.0,1.6625,0,0,-1.0,2298.675,-1.0,0,36.5
130.625,71.25,237.5,939.2,724.3,190.0,1.6625,0,0,-1.0,2292.875,-1.0,0,32.9
201.875,95.0,142.5,938.7,723.9,190.0,1.6625,0,0,-1.0,2291.975,-1.0,0,37.5
154.375,95.0,190.0,936.4,722.2,190.0,1.6625,0,0,-1.0,2287.9750000000004,-1.0,0,34.5
106.875,95.0,237.5,934.3,720.5,190.0,1.6625,0,0,-1.0,2284.175,-1.0,0,33.1
273.125,47.5,142.5,939.0,754.0,190.0,1.1875,0,0,3.31,2346.125,-1.0,0,32.4
249.375,71.25,142.5,934.1,750.2,190.0,1.1875,0,0,3.25,2337.425,-1.0,0,31.95
225.625,47.5,190.0,937.1,752.5,190.0,1.1875,0,0,3.18,2342.725,-1.0,0,30.89
154.375,71.25,237.5,930.0,746.8,190.0,1.425,0,0,2.61,2329.925,-1.0,0,29.46
142.5,71.25,237.5,929.1,746.1,190.0,1.6625,0,0,2.55,2316.45,-1.0,0,28.4
130.625,95.0,237.5,925.1,742.9,190.0,1.425,0,0,2.39,2321.125,-1.0,0,24.5
118.75,71.25,237.5,924.2,742.2,180.5,1.579375,0,0,2.36,2274.4,-1.0,0,24.4
106.875,95.0,237.5,923.7,741.7,190.0,1.6625,0,0,2.32,2294.775,-1.0,0,24.1
273.125,47.5,142.5,921.6,697.1,190.0,1.1875,0,0,3.47,2271.825,-1.0,0,35.52
249.375,71.25,142.5,905.9,685.2,190.0,1.1875,0,0,3.35,2244.2250000000004,-1.0,0,34.25
225.625,47.5,190.0,919.7,695.7,190.0,1.1875,0,0,3.25,2268.525,-1.0,0,33.93
154.375,71.25,237.5,912.7,690.4,190.0,1.425,0,0,2.8,2256.225,-1.0,0,31.3
142.5,71.25,237.5,911.9,689.8,190.0,1.6625,0,0,2.71,2242.95,-1.0,0,29.25
130.625,95.0,237.5,908.0,686.8,190.0,1.425,0,0,2.58,2247.925,-1.0,0,25.53
118.75,71.25,237.5,907.4,686.4,180.5,1.579375,0,0,2.48,2201.8,-1.0,0,25.15
106.875,95.0,237.5,906.6,685.8,190.0,1.6625,0,0,2.39,2221.7749999999996,-1.0,0,25.05
271.0,135.5,135.5,819.0,739.0,208.36,8.13,0,0,-1.0,2308.36,31.01,0,32.3
135.5,162.6,162.6,819.0,739.0,208.36,8.13,0,0,-1.0,2227.06,32.31,0,35.06
138.0,92.0,184.0,660.0,1107.0,191.4,1.84,0,0,2.93,2372.4,32.0,0,40.0
138.0,92.0,184.0,660.0,1071.0,195.6,1.84,0,0,3.36,2340.6,31.8,0,38.0
138.0,92.0,184.0,660.0,1048.0,200.7,1.84,0,0,3.05,2322.7,31.8,0,42.2
138.0,92.0,184.0,660.0,990.0,199.4,1.84,0,0,2.95,2263.4,28.0,0,37.8
138.0,92.0,184.0,660.0,990.0,208.2,1.84,0,0,2.89,2272.2,26.0,0,38.1
138.0,92.0,184.0,635.0,1007.0,205.3,1.84,0,0,2.78,2261.3,25.0,0,31.0
138.0,92.0,184.0,612.0,1023.0,209.5,1.84,0,0,2.88,2258.5,24.0,0,33.0
453.4,50.4,0.0,760.8,861.5,201.5,2.8,0,0,-1.0,2327.6,31.76,0,49.29
400.7,100.2,0.0,756.4,856.5,200.4,2.8,0,0,-1.0,2314.2000000000003,30.67,0,46.57
297.1,198.1,0.0,747.8,846.9,198.1,2.8,0,0,-1.0,2288.0,29.8,0,40.53
246.2,246.2,0.0,743.6,842.1,197.0,2.7,0,0,-1.0,2275.1,29.38,0,41.82
411.9,45.8,0.0,691.1,782.7,274.6,0.0,0,0,-1.0,2206.1,25.23,0,28.16
364.2,91.1,0.0,687.5,778.6,273.2,0.0,0,0,-1.0,2194.6,23.86,0,27.97
270.4,180.2,0.0,680.4,770.5,270.4,0.0,0,0,-1.0,2171.9,24.45,0,19.88
224.1,224.1,0.0,676.9,766.6,269.0,0.0,0,0,-1.0,2160.7,19.99,0,18.64
330.0,83.0,0.0,798.0,1198.0,173.45999999999998,1.45,0,0,3.88,2582.46,37.1,0,46.32
289.0,124.0,0.0,790.0,1185.0,173.45999999999998,1.45,0,0,3.8,2561.46,36.6,0,47.85
248.0,165.0,0.0,781.0,1172.0,173.45999999999998,1.45,0,0,3.42,2539.46,34.4,0,43.18
356.0,89.0,0.0,653.0,1338.0,186.9,1.11,0,0,3.71,2622.9,36.4,0,42.5
312.0,133.0,0.0,645.0,1322.0,186.9,1.11,0,0,3.65,2598.9,35.5,0,35.95
267.0,178.0,0.0,637.0,1307.0,186.9,1.11,0,0,3.3,2575.9,33.75,0,37.06
384.85,0.0,0.0,906.5,1144.6,151.35,5.19,0,0,5.0,2587.2999999999997,42.0,0,64.6
371.88,0.0,60.54,711.22,1152.31,151.35,4.76,0,0,4.8,2447.2999999999997,40.0,0,61.199999999999996
372.33,93.08,0.0,636.97,948.54,186.16,2.34,0,0,-1.0,2237.08,-1.0,0,46.4
372.33,93.08,0.0,636.97,948.54,186.16,2.34,0,0,-1.0,2237.08,-1.0,0,50.2
380.0,0.0,0.0,1255.0,685.0,220.00000000000003,4.8,0,0,-1.0,2540.0,-1.0,0,29.027499999999996
360.0,0.0,0.0,1250.0,682.0,220.00000000000003,4.8,0,0,-1.0,2512.0,-1.0,0,27.0725
320.0,0.0,0.0,1239.0,676.0,220.00000000000003,4.8,0,0,-1.0,2455.0,-1.0,0,25.1345
187.0,51.0,153.0,790.0,1289.0,121.0,4.2,0,0,-1.0,2591.0,-1.0,0,64.6
340.0,51.0,0.0,774.0,1263.0,121.0,4.2,0,0,-1.0,2549.0,-1.0,0,78.2
340.0,102.0,0.0,739.0,1205.0,121.0,4.2,0,0,-1.0,2507.0,-1.0,0,72.25
379.2,94.8,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,80.0
286.0,188.0,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,83.5
189.60000000000002,284.4,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,75.7
94.80000000000001,379.2,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,35.1
379.2,94.8,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,84.2
284.4,189.6,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,87.0
189.60000000000002,284.4,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,63.5
94.80000000000001,379.2,0.0,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,32.0
379.2,0.0,94.8,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,71.8
284.4,0.0,189.6,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,76.6
189.60000000000002,0.0,284.4,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,66.4
94.80000000000001,0.0,379.2,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,54.9
379.2,0.0,94.8,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,85.0
284.4,0.0,189.6,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,83.5
189.60000000000002,0.0,284.4,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,75.8
94.80000000000001,0.0,379.2,807.0,820.0,168.0,1.69,0,0,-1.0,2269.0,-1.0,0,51.0
332.0,0.0,0.0,75.2,1504.0,92.96000000000001,4.375,0,0,2.0,2004.16,-1.0,0,27.2
315.0,0.0,0.0,75.2,1504.0,88.2,4.375,0,0,2.38,1982.4,-1.0,0,29.75
345.0,38.0,0.0,0.0,1587.0,134.4,0.0,0,0,3.4,2104.4,-1.0,0,12.41
345.0,38.0,0.0,154.0,1434.0,134.4,0.0,0,0,3.72,2105.4,-1.0,0,13.77
345.0,38.0,0.0,307.0,1280.0,134.4,0.0,0,0,3.95,2104.4,-1.0,0,16.15
269.0,38.0,0.0,0.0,1587.0,134.4,0.0,0,0,4.2,2028.4,-1.0,0,14.110000000000001
269.0,38.0,0.0,154.0,1434.0,134.4,0.0,0,0,4.72,2029.4,-1.0,0,15.725
269.0,38.0,0.0,307.0,1280.0,134.4,0.0,0,0,5.25,2028.4,-1.0,0,18.189999999999998
459.0,0.0,0.0,865.0,915.0,178.5,4.5,0,0,4.2,2417.5,31.2,0,49.1
357.0,0.0,153.0,865.0,915.0,178.5,4.5,0,0,3.85,2468.5,29.8,0,46.5
408.0,102.0,0.0,865.0,915.0,178.5,4.5,0,0,3.8,2468.5,29.0,0,45.2
271.0,271.0,0.0,834.0,787.0,205.13,4.0649999999999995,0,0,-1.0,2368.13,-1.0,0,23.9955
271.0,108.4,108.4,834.0,787.0,205.13,4.0649999999999995,0,0,-1.0,2313.9300000000003,38.6,0,38.641
271.0,135.5,135.5,834.0,768.0,221.26,4.0649999999999995,0,0,-1.0,2365.26,-1.0,0,30.838
135.5,162.6,162.6,834.0,768.0,221.26,2.0324999999999998,0,0,-1.0,2283.96,-1.0,0,36.1335
666.0,0.0,74.0,523.0,1103.0,152.0,9.62,0,0,5.66,2518.0,-1.0,0,76.67
592.0,0.0,148.0,522.0,1100.0,152.0,9.62,0,0,5.85,2514.0,-1.0,0,78.71
518.0,0.0,222.0,520.0,1097.0,152.0,9.62,0,0,6.23,2509.0,-1.0,0,81.362
444.0,0.0,296.0,519.0,1084.0,152.0,9.62,0,0,6.65,2495.0,-1.0,0,86.03699999999999
370.0,0.0,370.0,518.0,1091.0,152.0,9.62,0,0,6.46,2501.0,-1.0,0,85.50999999999999
696.0,0.0,0.0,522.0,1099.0,152.0,9.62,0,0,6.82,2469.0,-1.0,0,99.6625
681.0,0.0,0.0,518.0,1092.0,152.0,9.62,0,0,7.02,2443.0,-1.0,0,103.598
666.0,0.0,0.0,515.0,1085.0,152.0,9.62,0,0,7.22,2418.0,-1.0,0,107.27
651.0,0.0,0.0,513.0,1081.0,151.0,9.62,0,0,7.56,2396.0,-1.0,0,111.89399999999999
629.0,0.0,0.0,510.0,1075.0,151.0,9.62,0,0,7.87,2365.0,-1.0,0,113.5005
607.0,0.0,0.0,507.0,1069.0,151.0,9.62,0,0,7.72,2334.0,-1.0,0,112.302
577.0,0.0,74.0,511.0,1078.0,151.0,9.62,0,0,7.82,2391.0,-1.0,0,116.28
503.0,0.0,148.0,510.0,1075.0,151.0,9.62,0,0,7.94,2387.0,-1.0,0,117.64
429.0,0.0,222.0,509.0,1072.0,151.0,9.62,0,0,8.12,2383.0,-1.0,0,118.915
355.0,0.0,296.0,507.0,1069.0,151.0,9.62,0,0,8.26,2378.0,-1.0,0,122.5785
281.0,0.0,370.0,506.0,1066.0,151.0,9.62,0,0,8.15,2374.0,-1.0,0,121.7625
227.5,87.5,35.0,744.3,1314.2,140.0,3.5,0,0,4.21,2548.5,-1.0,0,34.952
227.5,0.0,87.5,744.3,1314.2,140.0,3.5,0,0,4.18,2513.5,-1.0,0,32.43599999999999
227.5,87.5,0.0,744.3,1314.2,140.0,3.5,0,0,4.13,2513.5,-1.0,0,32.1725
227.5,70.0,52.5,744.3,1314.2,140.0,3.5,0,0,4.03,2548.5,-1.0,0,29.9285
227.5,0.0,70.0,744.3,1314.2,140.0,3.5,0,0,4.1,2496.0,-1.0,0,31.246
227.5,70.0,0.0,744.3,1314.2,140.0,3.5,0,0,4.19,2496.0,-1.0,0,29.8095
227.5,35.0,0.0,744.3,1314.2,140.0,3.5,0,0,3.94,2461.0,-1.0,0,29.1125
227.5,35.0,87.5,744.3,1314.2,140.0,3.5,0,0,3.91,2548.5,-1.0,0,28.5005
227.5,0.0,35.0,744.3,1314.2,140.0,3.5,0,0,3.86,2461.0,-1.0,0,29.631
227.5,70.0,0.0,744.3,1314.2,140.0,3.5,0,0,3.54,2496.0,-1.0,0,33.1075
227.5,70.0,52.0,744.3,1314.2,140.0,3.5,0,0,3.68,2548.0,-1.0,0,29.996499999999997
227.5,70.0,0.0,744.3,1314.2,140.0,3.5,0,0,3.79,2496.0,-1.0,0,28.8405
504.8,0.0,0.0,886.6,797.5,185.5,11.105599999999999,0,0,4.75,2374.4,-1.0,0,59.389500000000005
494.5,0.0,0.0,884.9,796.0,185.5,10.879,0,0,4.9,2360.9,-1.0,0,60.248
484.2,0.0,0.0,883.2,794.5,185.5,10.652399999999998,0,0,4.99,2347.4,-1.0,0,60.9025
473.9,0.0,0.0,881.6,793.0,185.5,10.425799999999999,0,0,5.1,2334.0,-1.0,0,61.94799999999999
463.6,0.0,0.0,879.9,791.5,185.5,10.1992,0,0,5.05,2320.5,-1.0,0,61.497499999999995
499.7,49.97,0.0,862.8,776.1,185.5,10.9934,0,0,4.0,2374.0699999999997,-1.0,0,44.625
489.4,48.94,0.0,861.1,774.6,185.5,10.766799999999998,0,0,-1.0,2359.54,-1.0,0,51.663
479.1,47.910000000000004,0.0,859.5,773.1,185.5,10.5402,0,0,-1.0,2345.11,-1.0,0,53.524499999999996
468.8,46.88,0.0,857.8,771.6,185.5,10.3136,0,0,-1.0,2330.58,-1.0,0,54.298
458.5,45.85,0.0,856.1,770.1,185.5,10.087,0,0,-1.0,2316.05,-1.0,0,54.86749999999999
448.2,44.82,0.0,854.4,768.6,185.5,9.860399999999998,0,0,-1.0,2301.52,-1.0,0,54.535999999999994
484.2,96.84,0.0,837.4,753.2,185.5,10.652399999999998,0,0,4.07,2357.1400000000003,-1.0,0,44.879999999999995
473.9,94.78,0.0,835.7,751.7,185.5,10.425799999999999,0,0,-1.0,2341.58,-1.0,0,53.329
463.6,92.72000000000001,0.0,834.0,750.2,185.5,10.1992,0,0,-1.0,2326.0200000000004,-1.0,0,53.6945
453.3,90.66000000000001,0.0,832.4,748.7,185.5,9.9726,0,0,-1.0,2310.5600000000004,-1.0,0,54.561499999999995
443.0,88.60000000000001,0.0,830.7,747.2,185.5,9.745999999999999,0,0,-1.0,2295.0,-1.0,0,55.1565
432.7,86.54,0.0,829.0,745.7,185.5,9.5194,0,0,-1.0,2279.44,-1.0,0,54.84199999999999
430.1,129.03,0.0,830.2,746.8,185.5,9.4622,0,0,4.2,2321.63,-1.0,0,46.546
419.8,125.94,0.0,828.6,745.3,185.5,9.2356,0,0,-1.0,2305.1400000000003,-1.0,0,54.0005
409.5,122.85,0.0,826.9,743.8,185.5,9.009,0,0,-1.0,2288.55,-1.0,0,54.553000000000004
399.2,119.75999999999999,0.0,825.2,742.3,185.5,8.782399999999999,0,0,-1.0,2271.96,-1.0,0,55.980999999999995
388.9,116.66999999999999,0.0,823.5,740.8,185.5,8.5558,0,0,-1.0,2255.37,-1.0,0,56.4315
378.6,113.58,0.0,821.9,739.3,185.5,8.3292,0,0,-1.0,2238.88,-1.0,0,56.0575
401.8,160.72000000000003,0.0,810.9,729.4,185.5,8.839599999999999,0,0,4.25,2288.32,-1.0,0,45.475
391.5,156.60000000000002,0.0,809.2,727.9,185.5,8.613,0,0,-1.0,2270.7000000000003,-1.0,0,54.1875
381.2,152.48,0.0,807.5,726.4,185.5,8.3864,0,0,-1.0,2253.08,-1.0,0,54.72299999999999
370.9,148.35999999999999,0.0,805.9,724.9,185.5,8.159799999999999,0,0,-1.0,2235.56,-1.0,0,56.0405
360.6,144.24,0.0,804.2,723.4,185.5,7.9332,0,0,-1.0,2217.94,-1.0,0,56.7715
350.3,140.12,0.0,802.5,721.9,185.5,7.7066,0,0,-1.0,2200.32,-1.0,0,56.0745
373.5,186.75,0.0,791.6,712.0,185.5,8.216999999999999,0,0,4.2,2249.35,-1.0,0,44.455
363.2,181.6,0.0,789.9,710.5,185.5,7.990399999999999,0,0,-1.0,2230.7,-1.0,0,55.0375
352.9,176.45,0.0,788.2,709.0,185.5,7.763799999999999,0,0,-1.0,2212.05,-1.0,0,56.924499999999995
342.6,171.3,0.0,786.5,707.5,185.5,7.5372,0,0,-1.0,2193.4,-1.0,0,58.352500000000006
332.3,166.15,0.0,784.9,706.0,185.5,7.3106,0,0,-1.0,2174.85,-1.0,0,58.717999999999996
322.0,161.0,0.0,783.2,704.5,185.5,7.084,0,0,-1.0,2156.2,-1.0,0,58.539500000000004
345.1,207.06,0.0,772.2,694.6,185.5,7.5922,0,0,4.19,2204.46,-1.0,0,44.114999999999995
334.8,200.88,0.0,770.5,693.1,185.5,7.3656,0,0,-1.0,2184.78,-1.0,0,52.8785
324.5,194.7,0.0,768.9,691.6,185.5,7.138999999999999,0,0,-1.0,2165.2,-1.0,0,54.7825
314.2,188.51999999999998,0.0,767.2,690.1,185.5,6.912399999999999,0,0,-1.0,2145.52,-1.0,0,56.0575
303.9,182.33999999999997,0.0,765.5,688.6,185.5,6.6857999999999995,0,0,-1.0,2125.84,-1.0,0,56.3635
